"ID","ContinentID","ParentAreaID","AreaBit","Flags","SoundProviderPref","SoundProviderPrefUnderWater","AmbienceID","ZoneMusic","IntroSound","ExplorationLevel","AreaName_enUS","AreaName_enGB","AreaName_koKR","AreaName_frFR","AreaName_deDE","AreaName_enCN","AreaName_zhCN","AreaName_enTW","AreaName_Mask","FactionGroupMask","LiquidTypeID","MinElevation","AmbientMultiplier","LightID"
"1777","0","8","757","64","0","0","0","0","0","36","Itharius's Cave","","","","","","","","4128894","0","0","0","0","0"
"1778","0","8","758","64","0","0","0","0","0","41","Sorrowmurk","","","","","","","","4128894","0","0","0","0","0"
"1779","0","8","759","64","0","0","0","0","0","0","Draenil'dur Village","","","","","","","","4128894","0","0","0","0","0"
"1780","0","8","760","64","0","0","0","0","0","36","Splinterspear Junction","","","","","","","","4128894","0","0","0","0","0"
"1797","0","8","761","64","0","0","0","0","0","41","Stagalbog","","","","","","","","4128894","0","0","0","0","0"
"1798","0","8","762","64","0","0","0","0","0","36","The Shifting Mire","","","","","","","","4128894","0","0","0","0","0"
"1817","0","8","763","64","0","0","0","0","0","0","Stagalbog Cave","","","","","","","","4128894","0","0","0","0","0"
"1837","0","45","764","64","0","0","0","3","0","0","Witherbark Caverns","","","","","","","","4128894","0","0","0","0","0"
"1857","0","45","765","64","0","0","0","0","0","32","Thoradin's Wall","","","","","","","","4128894","0","0","0","0","0"
"1858","0","45","766","64","0","0","0","0","0","32","Boulder'gor","","","","","","","","4128894","0","0","0","0","0"
"1877","0","3","767","64","0","0","0","0","0","42","Valley of Fangs","","","","","","","","4128894","0","0","0","0","0"
"1878","0","3","768","64","0","0","0","0","0","39","The Dustbowl","","","","","","","","4128894","0","0","0","0","0"
"1879","0","3","769","64","0","0","0","0","0","40","Mirage Flats","","","","","","","","4128894","0","0","0","0","0"
"1880","0","47","770","64","0","0","0","0","0","0","Featherbeard's Hovel","","","","","","","","4128894","0","0","0","0","0"
"1881","0","47","771","64","0","0","0","0","0","0","Shindigger's Camp","","","","","","","","4128894","0","0","0","0","0"
"1882","0","47","772","64","0","0","0","0","0","45","Plaguemist Ravine","","","","","","","","4128894","0","0","0","0","0"
"1883","0","47","773","64","0","0","0","0","0","48","Valorwind Lake","","","","","","","","4128894","0","0","0","0","0"
"1884","0","47","774","64","0","0","0","0","0","46","Agol'watha","","","","","","","","4128894","0","0","0","0","0"
"1885","0","47","775","64","0","0","0","0","0","42","Hiri'watha","","","","","","","","4128894","0","0","0","0","0"
"1886","0","47","776","64","0","0","0","0","0","47","The Creeping Ruin","","","","","","","","4128894","0","0","0","0","0"
"1887","0","47","777","64","0","0","0","0","0","0","Bogen's Ledge","","","","","","","","4128894","0","0","0","0","0"
"1897","0","3","778","64","0","0","0","0","0","36","The Maker's Terrace","","","","","","","","4128894","0","0","0","0","0"
"1898","0","3","779","64","0","0","0","0","0","39","Dustwind Gulch","","","","","","","","4128894","0","0","0","0","0"
"1917","0","47","780","64","0","0","0","0","0","49","Shaol'watha","","","","","","","","4128894","0","0","0","0","0"
"1937","1","440","781","64","0","0","0","0","0","42","Noonshade Ruins","","","","","","","","4128894","0","0","0","0","0"
"1938","1","440","782","64","0","0","0","0","0","45","Broken Pillar","","","","","","","","4128894","0","0","0","0","0"
"1939","1","440","783","64","0","0","0","0","0","45","Abyssal Sands","","","","","","","","4128894","0","0","0","0","0"
"1940","1","440","784","64","0","0","0","0","0","49","Southbreak Shore","","","","","","","","4128894","0","0","0","0","0"
"1941","1","0","785","64","0","0","0","0","0","0","Caverns of Time","","","","","","","","4128894","0","0","0","0","0"
"1942","1","490","786","64","0","0","0","0","0","48","The Marshlands","","","","","","","","4128894","0","0","0","0","0"
"1943","1","490","787","64","0","0","0","0","0","50","Ironstone Plateau","","","","","","","","4128894","0","0","0","0","0"
"1957","0","51","788","64","0","0","0","0","0","47","Blackchar Cave","","","","","","","","4128894","0","0","0","0","0"
"1958","0","51","789","64","0","0","0","0","0","43","Tanner Camp","","","","","","","","4128894","0","0","0","0","0"
"1959","0","51","790","64","0","0","0","0","0","45","Dustfire Valley","","","","","","","","4128894","0","0","0","0","0"
"1977","309","0","791","0","0","11","32","3","0","0","Zul'Gurub","","","","","","","","4128894","0","0","0","0","0"
"1978","0","8","792","64","0","0","0","0","0","41","Misty Reed Post","","","","","","","","4128894","0","0","0","0","0"
"1997","1","361","793","64","0","0","0","0","0","0","Bloodvenom Post ","","","","","","","","4128894","0","0","0","0","0"
"1998","1","361","794","64","0","0","0","0","0","53","Talonbranch Glade ","","","","","","","","4128894","0","0","0","0","0"
"2017","329","0","795","0","0","0","37","0","0","0","Stratholme","","","","","","","","4128894","0","0","0","0","0"
"2037","0","0","796","64","0","0","351","295","0","0","Quel'thalas","","","","","","","","4128894","0","0","0","0","0"
"2038","0","0","796","64","0","0","0","0","0","0","UNUSEDShadowfang Keep 003","","","","","","","","4128894","0","0","0","0","0"
"2040","0","2037","2000","64","0","0","351","295","0","10","Alah'thalas","","","","","","","","4128894","0","0","0","0","0"
"2041","1","406","2001","64","0","0","25","371","0","10","Amani'alor","","","","","","","","4128894","0","0","0","0","0"
"2057","289","0","797","0","0","0","37","15","0","0","Scholomance","","","","","","","","4128894","0","0","0","0","0"
"2077","1","148","798","64","0","0","0","0","0","0","Twilight Vale","","","","","","","","4128894","0","0","0","0","0"
"2078","1","148","799","64","0","0","0","0","0","0","Twilight Shore","","","","","","","","4128894","0","0","0","0","0"
"2079","1","15","800","64","0","0","32","3","0","61","Alcaz Island","","","","","","","","4128894","0","0","0","0","0"
"2097","1","400","801","64","0","0","0","226","0","26","Darkcloud Pinnacle","","","","","","","","4128894","0","0","0","0","0"
"2098","0","10","802","64","0","0","0","0","0","0","Dawning Wood Catacombs","","","","","","","","4128894","0","0","0","0","0"
"2099","0","44","803","64","0","0","0","0","0","0","Stonewatch Keep","","","","","","","","4128894","0","0","0","0","0"
"2100","349","0","804","0","0","0","0","7","0","0","Maraudon","","","","","","","","4128894","0","0","0","0","0"
"2101","0","38","805","64","0","0","0","0","0","0","Stoutlager Inn","","","","","","","","4128894","0","0","0","0","0"
"2102","0","1","806","64","0","0","0","0","0","0","Thunderbrew Distillery","","","","","","","","4128894","0","0","0","0","0"
"2103","0","11","807","64","0","0","0","0","0","0","Menethil Keep","","","","","","","","4128894","0","0","0","0","0"
"2104","0","11","808","64","0","0","0","0","0","0","Deepwater Tavern","","","","","","","","4128894","0","0","0","0","0"
"2117","0","85","809","64","0","0","0","0","0","0","Shadow Grave","","","","","","","","4128894","0","0","0","0","0"
"2118","0","85","810","64","0","0","0","0","0","0","Brill Town Hall","","","","","","","","4128894","0","0","0","0","0"
"2119","0","85","811","64","0","0","0","0","0","0","Gallows' End Tavern","","","","","","","","4128894","0","0","0","0","0"
"2137","1","215","812","64","0","0","0","0","0","0","The Pools of VisionUNUSED","","","","","","","","4128894","0","0","0","0","0"
"2138","1","17","813","64","0","0","0","10","0","0","Dreadmist Den","","","","","","","","4128894","0","0","0","0","0"
"2157","1","17","814","64","0","0","0","0","0","0","Bael'dun Keep","","","","","","","","4128894","0","0","0","0","0"
"2158","1","15","815","64","0","0","0","0","0","0","Emberstrife's Den","","","","","","","","4128894","0","0","0","0","0"
"2159","1","0","816","0","0","0","33","237","0","0","Onyxia's Lair","","","","","","","","4128894","0","0","0","0","0"
"2160","1","406","817","64","0","0","0","0","0","0","Windshear Mine","","","","","","","","4128894","0","0","0","0","0"
"2161","0","10","818","64","0","0","0","0","0","0","Roland's Doom","","","","","","","","4128894","0","0","0","0","0"
"2177","0","33","819","208","0","0","0","0","325","0","Battle Ring","","","","","","","","4128894","0","0","0","0","0"
"2197","1","1638","820","64","0","0","0","0","0","0","The Pools of Vision","","","","","","","","4128894","4","0","0","0","0"
"2198","1","405","821","64","0","0","0","237","0","30","Shadowbreak Ravine","","","","","","","","4128894","0","0","0","0","0"
"2217","1","405","822","64","0","0","0","0","0","0","Broken Spear Village","","","","","","","","4128894","0","0","0","0","0"
"2237","1","400","823","64","0","0","0","0","0","28","Whitereach Post","","","","","","","","4128894","0","0","0","0","0"
"2238","1","400","824","64","0","0","0","0","0","0","Gornia","","","","","","","","4128894","0","0","0","0","0"
"2239","1","400","825","64","0","0","0","0","0","0","Zane's Eye Crater","","","","","","","","4128894","0","0","0","0","0"
"2240","1","400","826","64","0","0","0","0","0","0","Mirage Raceway","","","","","","","","4128894","0","0","0","0","0"
"2241","1","618","827","64","0","0","0","0","0","57","Frostsaber Rock","","","","","","","","4128894","0","0","0","0","0"
"2242","1","618","828","64","0","0","0","0","0","58","The Hidden Grove","","","","","","","","4128894","0","0","0","0","0"
"2243","1","618","829","64","0","0","0","0","0","55","Timbermaw Post","","","","","","","","4128894","0","0","0","0","0"
"2244","1","618","830","64","0","0","0","0","0","57","Winterfall Village","","","","","","","","4128894","0","0","0","0","0"
"2245","1","618","831","64","0","0","0","223","301","56","Mazthoril","","","","","","","","4128894","0","0","0","0","0"
"2246","1","618","832","64","0","0","0","0","0","55","Frostfire Hot Springs","","","","","","","","4128894","0","0","0","0","0"
"2247","1","618","833","64","0","0","0","0","0","56","Ice Thistle Hills","","","","","","","","4128894","0","0","0","0","0"
"2248","1","618","834","64","0","0","0","0","0","0","Dun Mandarr","","","","","","","","4128894","0","0","0","0","0"
"2249","1","618","835","64","0","0","0","0","0","60","Frostwhisper Gorge","","","","","","","","4128894","0","0","0","0","0"
"2250","1","618","836","64","0","0","0","0","0","56","Owl Wing Thicket","","","","","","","","4128894","0","0","0","0","0"
"2251","1","618","837","64","0","0","0","0","0","56","Lake Kel'Theril","","","","","","","","4128894","0","0","0","0","0"
"2252","1","618","838","64","0","0","0","0","0","0","The Ruins of Kel'Theril","","","","","","","","4128894","0","0","0","0","0"
"2253","1","618","839","64","0","0","0","76","103","55","Starfall Village","","","","","","","","4128894","0","0","0","0","0"
"2254","1","618","840","64","0","0","0","0","0","0","Ban'Thallow Barrow Den","","","","","","","","4128894","0","0","0","0","0"
"2255","1","618","841","64","0","0","0","235","0","55","Everlook","","","","","","","","4128894","0","0","0","0","0"
"2256","1","618","842","64","0","0","37","205","0","60","Darkwhisper Gorge","","","","","","","","4128894","0","0","0","0","0"
"2257","369","0","843","0","0","0","0","0","0","0","Deeprun Tram","","","","","","","","4128894","2","0","0","0","0"
"2258","0","139","844","64","0","0","0","0","0","58","The Fungal Vale","","","","","","","","4128894","0","0","0","0","0"
"2259","0","139","845","64","0","0","0","0","0","0","UNUSEDThe Marris Stead","","","","","","","","4128894","0","0","0","0","0"
"2260","0","139","846","64","0","0","0","0","0","54","The Marris Stead","","","","","","","","4128894","0","0","0","0","0"
"2261","0","139","847","64","0","0","0","0","0","54","The Undercroft","","","","","","","","4128894","0","0","0","0","0"
"2262","0","139","848","64","0","0","0","0","0","55","Darrowshire","","","","","","","","4128894","0","0","0","0","0"
"2263","0","139","849","64","0","0","0","0","0","55","Crown Guard Tower","","","","","","","","4128894","0","0","0","0","0"
"2264","0","139","850","64","0","0","0","0","0","57","Corin's Crossing","","","","","","","","4128894","0","0","0","0","0"
"2265","0","139","851","64","0","0","0","0","0","0","Scarlet Base Camp","","","","","","","","4128894","0","0","0","0","0"
"2266","0","139","852","64","0","0","0","193","0","55","Tyr's Hand","","","","","","","","4128894","0","0","0","0","0"
"2267","0","139","853","64","0","0","0","0","0","0","The Scarlet Basilica","","","","","","","","4128894","0","0","0","0","0"
"2268","0","139","854","64","0","0","0","0","0","58","Light's Hope Chapel","","","","","","","","4128894","0","0","0","0","0"
"2269","0","139","855","64","0","0","0","0","0","0","Browman Mill","","","","","","","","4128894","0","0","0","0","0"
"2270","0","139","856","64","0","0","0","0","0","58","The Noxious Glade","","","","","","","","4128894","0","0","0","0","0"
"2271","0","139","857","64","0","0","0","0","0","56","Eastwall Tower","","","","","","","","4128894","0","0","0","0","0"
"2272","0","139","858","64","0","0","0","0","0","58","Northdale","","","","","","","","4128894","0","0","0","0","0"
"2273","0","139","859","64","0","0","0","227","0","57","Zul'Mashar","","","","","","","","4128894","0","0","0","0","0"
"2274","0","139","860","64","0","0","0","0","0","0","Mazra'Alor","","","","","","","","4128894","0","0","0","0","0"
"2275","0","139","861","64","0","0","0","0","0","56","Northpass Tower","","","","","","","","4128894","0","0","0","0","0"
"2276","0","139","862","64","0","0","0","76","0","59","Quel'Lithien Lodge","","","","","","","","4128894","0","0","0","0","0"
"2277","0","139","863","64","0","0","0","0","0","55","Plaguewood","","","","","","","","4128894","0","0","0","0","0"
"2278","0","139","864","64","0","0","0","0","0","0","Scourgehold","","","","","","","","4128894","0","0","0","0","0"
"2279","0","139","865","64","0","0","37","0","0","55","Stratholme","","","","","","","","4128894","0","0","0","0","0"
"2280","0","0","866","64","0","0","0","0","0","0","UNUSED Stratholme","","","","","","","","4128894","0","0","0","0","0"
"2297","0","28","867","64","0","0","0","0","0","55","Darrowmere Lake","","","","","","","","4128894","0","0","0","0","0"
"2298","0","28","868","64","0","0","0","0","0","55","Caer Darrow","","","","","","","","4128894","0","0","0","0","0"
"2299","0","139","869","64","0","0","0","0","0","0","Darrowmere Lake","","","","","","","","4128894","0","0","0","0","0"
"2300","1","440","870","64","0","0","0","0","0","50","Caverns of Time","","","","","","","","4128894","0","0","0","0","0"
"2301","1","331","871","64","0","0","28","194","0","23","Thistlefur Village","","","","","","","","4128894","0","0","0","0","0"
"2302","1","15","872","64","0","0","0","0","0","39","The Quagmire","","","","","","","","4128894","0","0","0","0","0"
"2303","1","400","873","64","0","0","0","0","0","27","Windbreak Canyon","","","","","","","","4128894","0","0","0","0","0"
"2317","1","440","874","64","0","0","24","0","0","0","South Seas","","","","","","","","4128894","0","0","0","0","0"
"2318","1","15","875","64","0","0","0","0","0","0","The Great Sea","","","","","","","","4128894","0","0","0","0","0"
"2319","1","17","876","64","0","0","0","0","0","0","The Great Sea","","","","","","","","4128894","0","0","0","0","0"
"2320","1","14","877","64","0","0","0","0","0","0","The Great Sea","","","","","","","","4128894","0","0","0","0","0"
"2321","1","16","878","64","0","0","0","0","0","0","The Great Sea","","","","","","","","4128894","0","0","0","0","0"
"2322","1","141","879","64","0","0","0","0","0","0","The Veiled Sea","","","","","","","","4128894","2","0","0","0","0"
"2323","1","357","880","64","0","0","0","0","0","0","The Veiled Sea","","","","","","","","4128894","0","0","0","0","0"
"2324","1","405","881","64","0","0","0","0","0","0","The Veiled Sea","","","","","","","","4128894","0","0","0","0","0"
"2325","1","331","882","64","0","0","0","0","0","0","The Veiled Sea","","","","","","","","4128894","0","0","0","0","0"
"2326","1","148","883","64","0","0","0","0","0","0","The Veiled Sea","","","","","","","","4128894","2","0","0","0","0"
"2337","1","14","884","64","0","0","0","0","0","0","Razor Hill Barracks","","","","","","","","4128894","4","0","0","0","0"
"2338","0","33","885","64","0","0","24","0","122","0","South Seas","","","","","","","","4128894","0","0","0","0","0"
"2339","0","33","886","64","0","0","0","0","0","0","The Great Sea","","","","","","","","4128894","0","0","0","0","0"
"2357","1","331","887","64","0","0","0","0","0","0","Bloodtooth Camp","","","","","","","","4128894","0","0","0","0","0"
"2358","1","331","888","64","0","0","0","188","0","0","Forest Song","","","","","","","","4128894","0","0","0","0","0"
"2359","1","331","889","64","0","0","0","0","0","24","Greenpaw Village","","","","","","","","4128894","0","0","0","0","0"
"2360","1","331","890","64","0","0","0","0","0","0","Silverwing Outpost","","","","","","","","4128894","0","0","0","0","0"
"2361","1","493","891","64","0","0","0","0","0","15","Nighthaven","","","","","","","","4128894","0","0","0","0","0"
"2362","1","493","892","64","0","0","0","0","0","0","Shrine of Remulos","","","","","","","","4128894","0","0","0","0","0"
"2363","1","493","893","64","0","0","0","0","0","0","Stormrage Barrow Dens","","","","","","","","4128894","0","0","0","0","0"
"2364","0","40","894","64","0","0","0","0","0","0","The Great Sea","","","","","","","","4128894","0","0","0","0","0"
"2365","0","11","895","64","0","0","0","0","0","0","The Great Sea","","","","","","","","4128894","0","0","0","0","0"
"2366","269","0","896","0","0","0","411","318","0","0","The Black Morass","","","","","","","","4128894","0","0","0","0","0"
"2367","560","0","897","0","0","0","31","325","513","0","Old Hillsbrad Foothills","","","","","","","","4128894","0","0","0","0","0"
"2368","560","2367","898","0","0","0","31","0","0","0","Tarren Mill","","","","","","","","4128894","0","0","0","0","0"
"2369","560","2367","899","0","0","0","31","0","0","0","Southshore","","","","","","","","4128894","0","0","0","0","0"
"2370","560","2367","900","0","0","0","31","323","0","0","Durnholde Keep","","","","","","","","4128894","0","0","0","0","0"
"2371","560","2367","901","0","0","0","31","0","0","0","Dun Garok","","","","","","","","4128894","0","0","0","0","0"
"2372","560","2367","902","0","0","0","31","0","0","0","Hillsbrad Fields","","","","","","","","4128894","0","0","0","0","0"
"2373","560","2367","903","0","0","0","31","0","0","0","Eastern Strand","","","","","","","","4128894","0","0","0","0","0"
"2374","560","2367","904","0","0","0","31","0","0","0","Nethander Stead","","","","","","","","4128894","0","0","0","0","0"
"2375","560","2367","905","0","0","0","31","0","0","0","Darrow Hill","","","","","","","","4128894","0","0","0","0","0"
"2376","560","2367","906","0","0","0","31","0","0","0","Southpoint Tower","","","","","","","","4128894","0","0","0","0","0"
"2377","560","2367","907","0","0","0","31","0","0","0","Thoradin's Wall","","","","","","","","4128894","0","0","0","0","0"
"2378","560","2367","908","0","0","0","31","0","0","0","Western Strand","","","","","","","","4128894","0","0","0","0","0"
"2379","560","2367","909","0","0","0","31","0","0","0","Azurelode Mine","","","","","","","","4128894","0","0","0","0","0"
"2397","0","267","910","64","0","0","0","0","0","0","The Great Sea","","","","","","","","4128894","0","0","0","0","0"
"2398","0","130","911","64","0","0","0","0","0","0","The Great Sea","","","","","","","","4128894","0","0","0","0","0"
"2399","0","85","912","64","0","0","0","0","0","0","The Great Sea","","","","","","","","4128894","0","0","0","0","0"
"2400","0","47","913","64","0","0","0","0","0","0","The Forbidding Sea","","","","","","","","4128894","0","0","0","0","0"
"2401","0","45","914","64","0","0","0","0","0","0","The Forbidding Sea","","","","","","","","4128894","0","0","0","0","0"
"2402","0","11","915","64","0","0","0","0","0","0","The Forbidding Sea","","","","","","","","4128894","0","0","0","0","0"
"2403","0","8","916","64","0","0","0","0","0","0","The Forbidding Sea","","","","","","","","4128894","0","0","0","0","0"
"2404","1","405","917","64","0","0","0","0","0","30","Tethris Aran","","","","","","","","4128894","0","0","0","0","0"
"2405","1","405","918","64","0","0","0","227","0","32","Ethel Rethor","","","","","","","","4128894","0","0","0","0","0"
"2406","1","405","919","64","0","0","0","0","0","35","Ranazjar Isle","","","","","","","","4128894","0","0","0","0","0"
"2407","1","405","920","64","0","0","0","0","0","32","Kormek's Hut","","","","","","","","4128894","0","0","0","0","0"
"2408","1","405","921","64","0","0","0","185","0","33","Shadowprey Village","","","","","","","","4128894","0","0","0","0","0"
"2417","0","46","922","64","0","0","0","0","0","54","Blackrock Pass","","","","","","","","4128894","0","0","0","0","0"
"2418","0","46","923","64","0","0","0","0","0","55","Morgan's Vigil","","","","","","","","4128894","0","0","0","0","0"
"2419","0","46","924","64","0","0","0","0","0","0","Slither Rock","","","","","","","","4128894","0","0","0","0","0"
"2420","0","46","925","64","0","0","0","0","0","52","Terror Wing Path","","","","","","","","4128894","0","0","0","0","0"
"2421","0","46","926","64","0","0","0","0","0","54","Draco'dar","","","","","","","","4128894","0","0","0","0","0"
"2437","389","0","927","0","0","0","0","0","0","0","Ragefire Chasm","","","","","","","","4128894","4","0","0","0","0"
"2457","1","331","928","64","0","0","0","0","0","0","Nightsong Woods","","","","","","","","4128894","0","0","0","0","0"
"2477","1","1377","929","64","0","0","0","0","0","0","The Veiled Sea","","","","","","","","4128894","0","0","0","0","0"
"2478","1","361","930","64","0","0","0","0","0","47","Morlos'Aran","","","","","","","","4128894","0","0","0","0","0"
"2479","1","361","931","64","0","0","0","0","0","48","Emerald Sanctuary","","","","","","","","4128894","0","0","0","0","0"
"2480","1","361","932","64","0","0","0","0","0","50","Jadefire Glen","","","","","","","","4128894","0","0","0","0","0"
"2481","1","361","933","64","0","0","0","0","0","51","Ruins of Constellas","","","","","","","","4128894","0","0","0","0","0"
"2497","1","16","934","64","0","0","0","0","0","53","Bitter Reaches","","","","","","","","4128894","0","0","0","0","0"
"2517","0","4","935","64","0","0","0","0","0","46","Rise of the Defiler","","","","","","","","4128894","0","0","0","0","0"
"2518","1","357","936","64","0","0","0","0","0","0","Lariss Pavilion","","","","","","","","4128894","0","0","0","0","0"
"2519","1","357","937","64","0","0","0","0","0","41","Woodpaw Hills","","","","","","","","4128894","0","0","0","0","0"
"2520","1","357","938","64","0","0","0","0","0","0","Woodpaw Den","","","","","","","","4128894","0","0","0","0","0"
"2521","1","357","939","64","0","0","0","0","0","-1","Verdantis River","","","","","","","","4128894","0","0","0","0","0"
"2522","1","357","940","64","0","0","0","0","0","45","Ruins of Isildien","","","","","","","","4128894","0","0","0","0","0"
"2537","1","406","941","64","0","0","0","226","0","15","Grimtotem Post","","","","","","","","4128894","0","0","0","0","0"
"2538","1","406","942","64","0","0","0","226","0","15","Camp Aparaje","","","","","","","","4128894","0","0","0","0","0"
"2539","1","406","943","64","0","0","0","185","0","15","Malaka'jin","","","","","","","","4128894","0","0","0","0","0"
"2540","1","406","944","64","0","0","0","0","0","16","Boulderslide Ravine","","","","","","","","4128894","0","0","0","0","0"
"2541","1","406","945","64","0","0","0","229","0","18","Sishir Canyon","","","","","","","","4128894","0","0","0","0","0"
"2557","429","0","946","0","0","0","29","11","0","0","Dire Maul","","","","","","","","4128894","0","0","0","0","0"
"2558","0","41","947","64","0","0","0","0","0","0","Deadwind Ravine","","","","","","","","4128894","0","0","0","0","0"
"2559","0","41","948","64","0","0","0","0","0","0","Diamondhead River","","","","","","","","4128894","0","0","0","0","0"
"2560","0","41","949","64","0","0","0","0","0","0","Ariden's Camp","","","","","","","","4128894","0","0","0","0","0"
"2561","0","41","950","64","0","0","0","0","0","57","The Vice","","","","","","","","4128894","0","0","0","0","0"
"2562","0","41","951","64","0","0","0","0","0","60","Karazhan","","","","","","","","4128894","0","0","0","0","0"
"2563","0","41","952","64","0","0","0","0","0","0","Morgan's Plot","","","","","","","","4128894","0","0","0","0","0"
"2577","1","357","953","64","0","0","29","11","0","44","Dire Maul","","","","","","","","4128894","0","0","0","0","0"
"2597","30","0","954","0","0","0","42","242","0","0","Alterac Valley","","","","","","","","4128894","0","0","0","0","0"
"2617","1","405","955","64","0","0","0","226","0","0","Scrabblescrew's Camp","","","","","","","","4128894","0","0","0","0","0"
"2618","1","361","956","64","0","0","0","0","0","50","Jadefire Run","","","","","","","","4128894","0","0","0","0","0"
"2619","0","139","957","64","0","0","0","0","0","55","Thondroril River","","","","","","","","4128894","0","0","0","0","0"
"2620","0","28","958","64","0","0","0","0","0","0","Thondroril River","","","","","","","","4128894","0","0","0","0","0"
"2621","0","139","959","64","0","0","0","0","0","54","Lake Mereldar","","","","","","","","4128894","0","0","0","0","0"
"2622","0","139","960","64","0","0","0","0","0","55","Pestilent Scar","","","","","","","","4128894","0","0","0","0","0"
"2623","0","139","961","64","0","0","0","0","0","59","The Infectis Scar","","","","","","","","4128894","0","0","0","0","0"
"2624","0","139","962","64","0","0","0","0","0","58","Blackwood Lake","","","","","","","","4128894","0","0","0","0","0"
"2625","0","139","963","64","0","0","0","0","0","0","Eastwall Gate","","","","","","","","4128894","0","0","0","0","0"
"2626","0","139","964","64","0","0","0","0","0","0","Terrorweb Tunnel","","","","","","","","4128894","0","0","0","0","0"
"2627","0","139","965","64","0","0","0","0","0","55","Terrordale","","","","","","","","4128894","0","0","0","0","0"
"2637","1","331","966","64","0","0","28","228","0","0","Kargathia Keep","","","","","","","","4128894","0","0","0","0","0"
"2657","1","405","967","64","0","0","0","193","0","0","Valley of Bones","","","","","","","","4128894","0","0","0","0","0"
"2677","469","0","968","0","0","0","0","0","0","0","Blackwing Lair","","","","","","","","4128894","0","0","0","0","0"
"2697","0","41","969","64","0","0","0","0","0","50","Deadman's Crossing","","","","","","","","4128894","0","0","0","0","0"
"2717","409","0","970","0","0","0","0","0","0","0","Molten Core","","","","","","","","4128894","0","0","0","0","0"
"2737","1","1377","971","64","0","0","0","0","0","55","The Scarab Wall","","","","","","","","4128894","0","0","0","0","0"
"2738","1","1377","972","64","0","0","0","0","0","55","Southwind Village","","","","","","","","4128894","0","0","0","0","0"
"2739","1","1377","973","64","0","0","0","0","0","55","Twilight Base Camp","","","","","","","","4128894","0","0","0","0","0"
"2740","1","1377","974","64","0","0","0","0","0","55","The Crystal Vale","","","","","","","","4128894","0","0","0","0","0"
"2741","1","1377","975","64","0","0","0","0","0","0","The Scarab Dais","","","","","","","","4128894","0","0","0","0","0"
"2742","1","1377","976","64","0","0","0","0","0","55","Hive'Ashi","","","","","","","","4128894","0","0","0","0","0"
"2743","1","1377","977","64","0","0","0","0","0","55","Hive'Zora","","","","","","","","4128894","0","0","0","0","0"
"2744","1","1377","978","64","0","0","0","0","0","55","Hive'Regal","","","","","","","","4128894","0","0","0","0","0"
"2757","1","17","979","64","0","0","0","0","0","0","Shrine of the Fallen Warrior","","","","","","","","4128894","0","0","0","0","0"
"2777","0","267","980","64","0","0","0","0","0","0","UNUSED Alterac Valley","","","","","","","","4128894","0","0","0","0","0"
"2797","1","331","981","64","0","0","24","176","0","0","Blackfathom Deeps","","","","","","","","4128894","0","0","0","0","0"
"2817","30","0","0","68","3","11","0","0","0","0","***On Map Dungeon***","","","","","","","","4128894","0","0","0","0","0"
"2837","1","41","982","64","0","0","0","0","0","0","The Master's Cellar","","","","","","","","4128894","0","0","0","0","0"
"2838","0","51","983","64","0","0","0","0","0","0","Stonewrought Pass","","","","","","","","4128894","0","0","0","0","0"
"2839","0","36","984","64","0","0","38","0","0","0","Alterac Valley","","","","","","","","4128894","0","0","0","0","0"
"2857","1","440","985","128","0","0","0","0","0","0","The Rumble Cage","","","","","","","","4128894","0","0","0","0","0"
"2877","451","22","986","0","0","0","0","0","0","60","Chunk Test","","","","","","","","4128894","0","0","0","0","0"
"2897","1","331","987","64","0","0","24","185","0","0","Zoram'gar Outpost","","","","","","","","4128894","0","0","0","0","0"
"2917","1","0","988","32","0","0","0","0","0","0","Hall of Legends","","","","","","","","4128894","4","0","0","0","0"
"2918","449","0","989","32","0","0","0","0","0","0","Champions' Hall","","","","","","","","4128894","2","0","0","0","0"
"2937","0","41","990","64","0","0","0","0","0","0","Grosh'gok Compound","","","","","","","","4128894","0","0","0","0","0"
"2938","0","41","991","64","0","0","0","0","0","50","Sleeping Gorge","","","","","","","","4128894","0","0","0","0","0"
"2957","30","2597","992","0","0","0","0","0","0","0","Irondeep Mine","","","","","","","","4128894","0","0","0","0","0"
"2958","30","2597","993","0","0","0","0","0","0","0","Stonehearth Outpost","","","","","","","","4128894","0","0","0","0","0"
"2959","30","2597","994","0","0","0","0","0","0","0","Dun Baldar","","","","","","","","4128894","0","0","0","0","0"
"2960","30","2597","995","0","0","0","0","0","0","0","Icewing Pass","","","","","","","","4128894","0","0","0","0","0"
"2961","30","2597","996","0","0","0","0","0","0","0","Frostwolf Village","","","","","","","","4128894","0","0","0","0","0"
"2962","30","2597","997","0","0","0","0","0","0","0","Tower Point","","","","","","","","4128894","0","0","0","0","0"
"2963","30","2597","998","0","0","0","0","0","0","0","Coldtooth Mine","","","","","","","","4128894","0","0","0","0","0"
"2964","30","2597","999","0","0","0","0","0","0","0","Winterax Hold","","","","","","","","4128894","0","0","0","0","0"
"2977","30","2597","1000","0","0","0","0","0","0","0","Iceblood Garrison","","","","","","","","4128894","0","0","0","0","0"
"2978","30","2597","1001","0","0","0","0","0","0","0","Frostwolf Keep","","","","","","","","4128894","0","0","0","0","0"
